time(UTC),latitude,longitude,distance(m),ice(m)
10-Jan-2020 19:09:28,-75.2038,-104.8290,2250.5518,-518.8611
10-Jan-2020 19:09:27,-75.2038,-104.8290,2250.2429,-518.8629
10-Jan-2020 19:09:26,-75.2038,-104.8290,2249.9295,-518.8682
10-Jan-2020 19:09:25,-75.2038,-104.8290,2249.6282,-518.8687
10-Jan-2020 19:09:24,-75.2038,-104.8290,2249.3109,-518.8694
10-Jan-2020 19:09:23,-75.2038,-104.8290,2249.0033,-518.8683
10-Jan-2020 19:09:22,-75.2038,-104.8290,2248.6716,-518.8682
10-Jan-2020 19:09:21,-75.2038,-104.8290,2248.3565,-518.8667
10-Jan-2020 19:09:20,-75.2038,-104.8290,2248.0232,-518.8636
10-Jan-2020 19:09:19,-75.2038,-104.8290,2247.7142,-518.8597
10-Jan-2020 19:09:18,-75.2038,-104.8290,2247.3867,-518.8558
10-Jan-2020 19:09:17,-75.2038,-104.8290,2247.0757,-518.8537
10-Jan-2020 19:09:16,-75.2038,-104.8290,2246.7435,-518.8529
10-Jan-2020 19:09:15,-75.2038,-104.8290,2246.4225,-518.8532
10-Jan-2020 19:09:14,-75.2038,-104.8290,2246.0826,-518.8533
10-Jan-2020 19:09:13,-75.2038,-104.8290,2245.7540,-518.8535
10-Jan-2020 19:09:12,-75.2038,-104.8290,2245.4184,-518.8529
10-Jan-2020 19:09:11,-75.2039,-104.8290,2245.0967,-518.8516
10-Jan-2020 19:09:10,-75.2039,-104.8290,2244.7669,-518.8493
10-Jan-2020 19:09:09,-75.2039,-104.8290,2244.4421,-518.8471
10-Jan-2020 19:09:08,-75.2039,-104.8290,2244.1080,-518.8449
10-Jan-2020 19:09:07,-75.2039,-104.8290,2243.7839,-518.8429
10-Jan-2020 19:09:06,-75.2039,-104.8290,2243.4550,-518.8413
10-Jan-2020 19:09:05,-75.2039,-104.8289,2243.1370,-518.8405
10-Jan-2020 19:09:04,-75.2039,-104.8289,2242.8090,-518.8405
10-Jan-2020 19:09:03,-75.2039,-104.8289,2242.4927,-518.8403
10-Jan-2020 19:09:02,-75.2039,-104.8289,2242.1686,-518.8381
10-Jan-2020 19:09:01,-75.2039,-104.8289,2241.8533,-518.8340
10-Jan-2020 19:09:00,-75.2039,-104.8289,2241.5219,-518.8287
10-Jan-2020 19:08:59,-75.2039,-104.8289,2241.1977,-518.8240
10-Jan-2020 19:08:58,-75.2039,-104.8289,2240.8674,-518.8189
10-Jan-2020 19:08:57,-75.2039,-104.8289,2240.5489,-518.8158
10-Jan-2020 19:08:56,-75.2039,-104.8289,2240.2228,-518.8125
10-Jan-2020 19:08:55,-75.2039,-104.8289,2239.9039,-518.8125
10-Jan-2020 19:08:54,-75.2039,-104.8289,2239.5737,-518.8110
10-Jan-2020 19:08:53,-75.2039,-104.8289,2239.2474,-518.8099
10-Jan-2020 19:08:52,-75.2039,-104.8289,2238.9137,-518.8058
10-Jan-2020 19:08:51,-75.2039,-104.8289,2238.5908,-518.8034
10-Jan-2020 19:08:50,-75.2039,-104.8289,2238.2692,-518.7998
10-Jan-2020 19:08:49,-75.2039,-104.8289,2237.9538,-518.7989
10-Jan-2020 19:08:48,-75.2039,-104.8289,2237.6379,-518.7974
10-Jan-2020 19:08:47,-75.2039,-104.8289,2237.3172,-518.7943
10-Jan-2020 19:08:46,-75.2039,-104.8289,2236.9934,-518.7845
10-Jan-2020 19:08:45,-75.2039,-104.8289,2236.6682,-518.7730
10-Jan-2020 19:08:44,-75.2039,-104.8289,2236.3457,-518.7683
10-Jan-2020 19:08:43,-75.2039,-104.8289,2236.0183,-518.7730
10-Jan-2020 19:08:42,-75.2039,-104.8289,2235.6903,-518.7790
10-Jan-2020 19:08:41,-75.2039,-104.8289,2235.3630,-518.7813
10-Jan-2020 19:08:40,-75.2039,-104.8289,2235.0447,-518.7781
10-Jan-2020 19:08:39,-75.2039,-104.8289,2234.7214,-518.7724
10-Jan-2020 19:08:38,-75.2039,-104.8289,2234.3988,-518.7651
10-Jan-2020 19:08:37,-75.2039,-104.8289,2234.0738,-518.7589
10-Jan-2020 19:08:36,-75.2039,-104.8288,2233.7530,-518.7541
10-Jan-2020 19:08:35,-75.2040,-104.8288,2233.4334,-518.7483
10-Jan-2020 19:08:34,-75.2040,-104.8288,2233.1122,-518.7418
10-Jan-2020 19:08:33,-75.2040,-104.8288,2232.7939,-518.7369
10-Jan-2020 19:08:32,-75.2040,-104.8288,2232.4715,-518.7350
10-Jan-2020 19:08:31,-75.2040,-104.8288,2232.1492,-518.7356
10-Jan-2020 19:08:30,-75.2040,-104.8288,2231.8088,-518.7375
10-Jan-2020 19:08:29,-75.2040,-104.8288,2231.4674,-518.7404
10-Jan-2020 19:08:28,-75.2040,-104.8288,2231.1307,-518.7428
10-Jan-2020 19:08:27,-75.2040,-104.8288,2230.8227,-518.7432
10-Jan-2020 19:08:26,-75.2040,-104.8288,2230.5216,-518.7392
10-Jan-2020 19:08:25,-75.2040,-104.8288,2230.2088,-518.7341
10-Jan-2020 19:08:24,-75.2040,-104.8288,2229.8883,-518.7287
10-Jan-2020 19:08:23,-75.2040,-104.8288,2229.5586,-518.7278
10-Jan-2020 19:08:22,-75.2040,-104.8288,2229.2437,-518.7279
10-Jan-2020 19:08:21,-75.2040,-104.8288,2228.9214,-518.7291
10-Jan-2020 19:08:20,-75.2040,-104.8288,2228.6114,-518.7285
10-Jan-2020 19:08:19,-75.2040,-104.8288,2228.2921,-518.7254
10-Jan-2020 19:08:18,-75.2040,-104.8288,2227.9739,-518.7197
10-Jan-2020 19:08:17,-75.2040,-104.8288,2227.6467,-518.7125
10-Jan-2020 19:08:16,-75.2040,-104.8288,2227.3220,-518.7078
10-Jan-2020 19:08:15,-75.2040,-104.8288,2227.0020,-518.7026
10-Jan-2020 19:08:14,-75.2040,-104.8288,2226.6866,-518.6960
10-Jan-2020 19:08:13,-75.2040,-104.8288,2226.3772,-518.6861
10-Jan-2020 19:08:12,-75.2040,-104.8288,2226.0683,-518.6789
10-Jan-2020 19:08:11,-75.2040,-104.8288,2225.7565,-518.6739
10-Jan-2020 19:08:10,-75.2040,-104.8288,2225.4372,-518.6722
10-Jan-2020 19:08:09,-75.2040,-104.8288,2225.1118,-518.6728
10-Jan-2020 19:08:08,-75.2040,-104.8288,2224.7896,-518.6766
10-Jan-2020 19:08:07,-75.2040,-104.8288,2224.4695,-518.6815
10-Jan-2020 19:08:06,-75.2040,-104.8288,2224.1516,-518.6839
10-Jan-2020 19:08:05,-75.2040,-104.8287,2223.8304,-518.6822
10-Jan-2020 19:08:04,-75.2040,-104.8287,2223.5067,-518.6777
10-Jan-2020 19:08:03,-75.2040,-104.8287,2223.1873,-518.6720
10-Jan-2020 19:08:02,-75.2040,-104.8287,2222.8666,-518.6681
10-Jan-2020 19:08:01,-75.2040,-104.8287,2222.5514,-518.6661
10-Jan-2020 19:08:00,-75.2040,-104.8287,2222.2269,-518.6650
10-Jan-2020 19:07:59,-75.2041,-104.8287,2221.9111,-518.6632
10-Jan-2020 19:07:58,-75.2041,-104.8287,2221.5896,-518.6576
10-Jan-2020 19:07:57,-75.2041,-104.8287,2221.2729,-518.6526
10-Jan-2020 19:07:56,-75.2041,-104.8287,2220.9516,-518.6480
10-Jan-2020 19:07:55,-75.2041,-104.8287,2220.6329,-518.6471
10-Jan-2020 19:07:54,-75.2041,-104.8287,2220.3245,-518.6443
10-Jan-2020 19:07:53,-75.2041,-104.8287,2220.0093,-518.6337
10-Jan-2020 19:07:52,-75.2041,-104.8287,2219.7032,-518.6167
10-Jan-2020 19:07:51,-75.2041,-104.8287,2219.3824,-518.5945
10-Jan-2020 19:07:50,-75.2041,-104.8287,2219.0782,-518.5788
10-Jan-2020 19:07:49,-75.2041,-104.8287,2218.7670,-518.5694
10-Jan-2020 19:07:48,-75.2041,-104.8287,2218.4776,-518.5689
10-Jan-2020 19:07:47,-75.2041,-104.8287,2218.1846,-518.5738
10-Jan-2020 19:07:46,-75.2041,-104.8287,2217.8940,-518.5812
10-Jan-2020 19:07:45,-75.2041,-104.8287,2217.5934,-518.5896
10-Jan-2020 19:07:44,-75.2041,-104.8287,2217.2963,-518.5945
10-Jan-2020 19:07:43,-75.2041,-104.8287,2217.0013,-518.5968
10-Jan-2020 19:07:42,-75.2041,-104.8287,2216.7052,-518.5968
10-Jan-2020 19:07:41,-75.2041,-104.8287,2216.3944,-518.5968
10-Jan-2020 19:07:40,-75.2041,-104.8287,2216.0840,-518.5969
10-Jan-2020 19:07:39,-75.2041,-104.8287,2215.7699,-518.5939
10-Jan-2020 19:07:38,-75.2041,-104.8287,2215.4552,-518.5868
10-Jan-2020 19:07:37,-75.2041,-104.8286,2215.1333,-518.5723
10-Jan-2020 19:07:36,-75.2041,-104.8286,2214.7991,-518.5531
10-Jan-2020 19:07:35,-75.2041,-104.8286,2214.4698,-518.5349
10-Jan-2020 19:07:34,-75.2041,-104.8286,2214.1297,-518.5273
10-Jan-2020 19:07:33,-75.2041,-104.8286,2213.8025,-518.5323
10-Jan-2020 19:07:32,-75.2041,-104.8286,2213.4779,-518.5422
10-Jan-2020 19:07:31,-75.2041,-104.8286,2213.1744,-518.5474
10-Jan-2020 19:07:30,-75.2041,-104.8286,2212.8726,-518.5464
10-Jan-2020 19:07:29,-75.2041,-104.8286,2212.5723,-518.5415
10-Jan-2020 19:07:28,-75.2041,-104.8286,2212.2675,-518.5362
10-Jan-2020 19:07:27,-75.2041,-104.8286,2211.9637,-518.5305
10-Jan-2020 19:07:26,-75.2041,-104.8286,2211.6552,-518.5259
10-Jan-2020 19:07:25,-75.2041,-104.8286,2211.3400,-518.5219
10-Jan-2020 19:07:24,-75.2041,-104.8286,2211.0166,-518.5187
10-Jan-2020 19:07:23,-75.2041,-104.8286,2210.6890,-518.5161
10-Jan-2020 19:07:22,-75.2041,-104.8286,2210.3591,-518.5131
10-Jan-2020 19:07:21,-75.2041,-104.8286,2210.0268,-518.5096
10-Jan-2020 19:07:20,-75.2042,-104.8286,2209.7021,-518.5051
10-Jan-2020 19:07:19,-75.2042,-104.8286,2209.3870,-518.5012
10-Jan-2020 19:07:18,-75.2042,-104.8286,2209.0919,-518.4975
10-Jan-2020 19:07:17,-75.2042,-104.8286,2208.7944,-518.4932
10-Jan-2020 19:07:16,-75.2042,-104.8286,2208.4804,-518.4868
10-Jan-2020 19:07:15,-75.2042,-104.8285,2208.1417,-518.4788
10-Jan-2020 19:07:14,-75.2042,-104.8285,2207.8130,-518.4705
10-Jan-2020 19:07:13,-75.2042,-104.8285,2207.4935,-518.4630
10-Jan-2020 19:07:12,-75.2042,-104.8285,2207.1959,-518.4565
10-Jan-2020 19:07:11,-75.2042,-104.8285,2206.8717,-518.4493
10-Jan-2020 19:07:10,-75.2042,-104.8285,2206.5544,-518.4433
10-Jan-2020 19:07:09,-75.2042,-104.8285,2206.2176,-518.4380
10-Jan-2020 19:07:08,-75.2042,-104.8285,2205.9102,-518.4358
10-Jan-2020 19:07:07,-75.2042,-104.8285,2205.6189,-518.4320
10-Jan-2020 19:07:06,-75.2042,-104.8285,2205.3593,-518.4267
10-Jan-2020 19:07:05,-75.2042,-104.8285,2205.0943,-518.4189
10-Jan-2020 19:07:04,-75.2042,-104.8285,2204.8112,-518.4135
10-Jan-2020 19:07:03,-75.2042,-104.8285,2204.5092,-518.4108
10-Jan-2020 19:07:02,-75.2042,-104.8285,2204.2116,-518.4129
10-Jan-2020 19:07:01,-75.2042,-104.8285,2203.9229,-518.4175
10-Jan-2020 19:07:00,-75.2042,-104.8285,2203.6211,-518.4230
10-Jan-2020 19:06:59,-75.2042,-104.8285,2203.3010,-518.4252
10-Jan-2020 19:06:58,-75.2042,-104.8285,2202.9448,-518.4231
10-Jan-2020 19:06:57,-75.2042,-104.8285,2202.6052,-518.4190
10-Jan-2020 19:06:56,-75.2042,-104.8285,2202.2568,-518.4142
10-Jan-2020 19:06:55,-75.2042,-104.8284,2201.9357,-518.4094
10-Jan-2020 19:06:54,-75.2042,-104.8284,2201.5924,-518.4032
10-Jan-2020 19:06:53,-75.2042,-104.8284,2201.2653,-518.3943
10-Jan-2020 19:06:52,-75.2042,-104.8284,2200.9248,-518.3835
10-Jan-2020 19:06:51,-75.2042,-104.8284,2200.5915,-518.3712
10-Jan-2020 19:06:50,-75.2042,-104.8284,2200.2374,-518.3637
10-Jan-2020 19:06:49,-75.2042,-104.8284,2199.8737,-518.3600
10-Jan-2020 19:06:48,-75.2042,-104.8284,2199.4956,-518.3551
10-Jan-2020 19:06:47,-75.2042,-104.8284,2199.1211,-518.3453
10-Jan-2020 19:06:46,-75.2042,-104.8284,2198.7531,-518.3301
10-Jan-2020 19:06:45,-75.2042,-104.8284,2198.4092,-518.3214
10-Jan-2020 19:06:44,-75.2042,-104.8284,2198.0863,-518.3207
10-Jan-2020 19:06:43,-75.2042,-104.8284,2197.7974,-518.3288
10-Jan-2020 19:06:42,-75.2042,-104.8283,2197.5246,-518.3324
10-Jan-2020 19:06:41,-75.2043,-104.8283,2197.2686,-518.3247
10-Jan-2020 19:06:40,-75.2043,-104.8283,2196.9953,-518.3034
10-Jan-2020 19:06:39,-75.2043,-104.8283,2196.7069,-518.2799
10-Jan-2020 19:06:38,-75.2043,-104.8283,2196.4007,-518.2630
10-Jan-2020 19:06:37,-75.2043,-104.8283,2196.1115,-518.2532
10-Jan-2020 19:06:36,-75.2043,-104.8283,2195.8438,-518.2481
10-Jan-2020 19:06:35,-75.2043,-104.8283,2195.5926,-518.2411
10-Jan-2020 19:06:34,-75.2043,-104.8283,2195.3277,-518.2372
10-Jan-2020 19:06:33,-75.2043,-104.8283,2195.0462,-518.2311
10-Jan-2020 19:06:32,-75.2043,-104.8283,2194.7512,-518.2283
10-Jan-2020 19:06:31,-75.2043,-104.8283,2194.4563,-518.2229
10-Jan-2020 19:06:30,-75.2043,-104.8283,2194.1556,-518.2176
10-Jan-2020 19:06:29,-75.2043,-104.8283,2193.8520,-518.2093
10-Jan-2020 19:06:28,-75.2043,-104.8283,2193.5504,-518.2014
10-Jan-2020 19:06:27,-75.2043,-104.8282,2193.2575,-518.1933
10-Jan-2020 19:06:26,-75.2043,-104.8282,2192.9759,-518.1833
10-Jan-2020 19:06:25,-75.2043,-104.8282,2192.6956,-518.1727
10-Jan-2020 19:06:24,-75.2043,-104.8282,2192.4176,-518.1630
10-Jan-2020 19:06:23,-75.2043,-104.8282,2192.1305,-518.1570
10-Jan-2020 19:06:22,-75.2043,-104.8282,2191.8348,-518.1489
10-Jan-2020 19:06:21,-75.2043,-104.8282,2191.5348,-518.1357
10-Jan-2020 19:06:20,-75.2043,-104.8282,2191.2343,-518.1161
10-Jan-2020 19:06:19,-75.2043,-104.8282,2190.9470,-518.0976
10-Jan-2020 19:06:18,-75.2043,-104.8282,2190.6526,-518.0832
10-Jan-2020 19:06:17,-75.2043,-104.8282,2190.3625,-518.0719
10-Jan-2020 19:06:16,-75.2043,-104.8282,2190.0600,-518.0564
10-Jan-2020 19:06:15,-75.2043,-104.8282,2189.7691,-518.0352
10-Jan-2020 19:06:14,-75.2043,-104.8282,2189.4710,-517.8611
10-Jan-2020 19:06:13,-75.2043,-104.8282,2189.1711,-517.4525
10-Jan-2020 19:06:12,-75.2043,-104.8281,2188.8534,-516.7581
10-Jan-2020 19:06:11,-75.2043,-104.8281,2188.5315,-516.0378
10-Jan-2020 19:06:10,-75.2043,-104.8281,2188.2115,-515.4436
10-Jan-2020 19:06:09,-75.2043,-104.8281,2187.9023,-515.0718
10-Jan-2020 19:06:08,-75.2043,-104.8281,2187.6060,-514.8415
10-Jan-2020 19:06:07,-75.2043,-104.8281,2187.3176,-514.7012
10-Jan-2020 19:06:06,-75.2043,-104.8281,2187.0384,-514.6140
10-Jan-2020 19:06:05,-75.2043,-104.8281,2186.7544,-514.5600
10-Jan-2020 19:06:04,-75.2043,-104.8281,2186.4785,-514.5319
10-Jan-2020 19:06:03,-75.2043,-104.8281,2186.1985,-514.5246
10-Jan-2020 19:06:02,-75.2043,-104.8281,2185.9315,-514.5321
10-Jan-2020 19:06:01,-75.2043,-104.8281,2185.6569,-514.5498
10-Jan-2020 19:06:00,-75.2043,-104.8281,2185.3889,-514.5743
10-Jan-2020 19:05:59,-75.2043,-104.8281,2185.1131,-514.5984
10-Jan-2020 19:05:58,-75.2043,-104.8281,2184.8451,-514.6167
10-Jan-2020 19:05:57,-75.2044,-104.8281,2184.5794,-514.6297
10-Jan-2020 19:05:56,-75.2044,-104.8281,2184.3277,-514.6369
10-Jan-2020 19:05:55,-75.2044,-104.8281,2184.0878,-514.6404
10-Jan-2020 19:05:54,-75.2044,-104.8281,2183.8518,-514.6401
10-Jan-2020 19:05:53,-75.2044,-104.8281,2183.6359,-514.6388
10-Jan-2020 19:05:52,-75.2044,-104.8281,2183.4404,-514.6367
10-Jan-2020 19:05:51,-75.2044,-104.8281,2183.2725,-514.6352
10-Jan-2020 19:05:50,-75.2044,-104.8281,2183.1137,-514.6354
10-Jan-2020 19:05:49,-75.2044,-104.8281,2182.9496,-514.6375
10-Jan-2020 19:05:48,-75.2044,-104.8281,2182.7759,-514.6402
10-Jan-2020 19:05:47,-75.2044,-104.8281,2182.5835,-514.6427
10-Jan-2020 19:05:46,-75.2044,-104.8281,2182.3744,-514.6447
10-Jan-2020 19:05:45,-75.2044,-104.8281,2182.1642,-514.6474
10-Jan-2020 19:05:44,-75.2044,-104.8281,2181.9428,-514.6513
10-Jan-2020 19:05:43,-75.2044,-104.8281,2181.7170,-514.6559
10-Jan-2020 19:05:42,-75.2044,-104.8281,2181.4746,-514.6595
10-Jan-2020 19:05:41,-75.2044,-104.8281,2181.2271,-514.6615
10-Jan-2020 19:05:40,-75.2044,-104.8281,2180.9762,-514.6624
10-Jan-2020 19:05:39,-75.2044,-104.8281,2180.7210,-514.6614
10-Jan-2020 19:05:38,-75.2044,-104.8281,2180.4704,-514.6582
10-Jan-2020 19:05:37,-75.2044,-104.8281,2180.2187,-514.6511
10-Jan-2020 19:05:36,-75.2044,-104.8281,2179.9716,-514.6430
10-Jan-2020 19:05:35,-75.2044,-104.8281,2179.7215,-514.6367
10-Jan-2020 19:05:34,-75.2044,-104.8281,2179.4790,-514.6351
10-Jan-2020 19:05:33,-75.2044,-104.8281,2179.2358,-514.6365
10-Jan-2020 19:05:32,-75.2044,-104.8281,2178.9982,-514.6379
10-Jan-2020 19:05:31,-75.2044,-104.8281,2178.7645,-514.6368
10-Jan-2020 19:05:30,-75.2044,-104.8281,2178.5572,-514.6337
10-Jan-2020 19:05:29,-75.2044,-104.8282,2178.3658,-514.6272
10-Jan-2020 19:05:28,-75.2044,-104.8282,2178.1856,-514.6178
10-Jan-2020 19:05:27,-75.2044,-104.8282,2177.9580,-514.6082
10-Jan-2020 19:05:26,-75.2044,-104.8282,2177.7208,-514.6031
10-Jan-2020 19:05:25,-75.2044,-104.8282,2177.4376,-514.6046
10-Jan-2020 19:05:24,-75.2044,-104.8282,2177.1708,-514.6129
10-Jan-2020 19:05:23,-75.2044,-104.8282,2176.8641,-514.6189
10-Jan-2020 19:05:22,-75.2044,-104.8282,2176.5847,-514.6122
10-Jan-2020 19:05:21,-75.2044,-104.8282,2176.3070,-514.5864
10-Jan-2020 19:05:20,-75.2044,-104.8282,2176.0598,-514.5533
10-Jan-2020 19:05:19,-75.2044,-104.8282,2175.8107,-514.5303
10-Jan-2020 19:05:18,-75.2044,-104.8282,2175.5667,-514.5182
10-Jan-2020 19:05:14,-75.2045,-104.8282,2174.7582,-514.5018
10-Jan-2020 19:05:09,-75.2045,-104.8282,2173.3837,-514.4724
10-Jan-2020 19:05:01,-75.2045,-104.8283,2171.4298,-514.4368
10-Jan-2020 19:04:56,-75.2045,-104.8283,2170.0229,-514.4144
10-Jan-2020 19:04:53,-75.2045,-104.8283,2169.1673,-514.4053
10-Jan-2020 19:04:52,-75.2045,-104.8283,2168.8721,-514.4052
10-Jan-2020 19:04:51,-75.2045,-104.8283,2168.5779,-514.4044
10-Jan-2020 19:04:50,-75.2045,-104.8283,2168.2824,-514.4020
10-Jan-2020 19:04:49,-75.2045,-104.8283,2167.9862,-514.4004
10-Jan-2020 19:04:48,-75.2045,-104.8283,2167.6908,-514.4007
10-Jan-2020 19:04:47,-75.2045,-104.8283,2167.3998,-514.4034
10-Jan-2020 19:04:46,-75.2045,-104.8283,2167.1156,-514.4061
10-Jan-2020 19:04:45,-75.2045,-104.8283,2166.8373,-514.4085
10-Jan-2020 19:04:44,-75.2045,-104.8283,2166.5628,-514.4111
10-Jan-2020 19:04:43,-75.2045,-104.8283,2166.2873,-514.4148
10-Jan-2020 19:04:42,-75.2045,-104.8283,2166.0020,-514.4189
10-Jan-2020 19:04:41,-75.2045,-104.8283,2165.7025,-514.4225
10-Jan-2020 19:04:40,-75.2045,-104.8283,2165.3840,-514.4255
10-Jan-2020 19:04:39,-75.2045,-104.8283,2165.0559,-514.4277
10-Jan-2020 19:04:38,-75.2046,-104.8283,2164.7212,-514.4283
10-Jan-2020 19:04:37,-75.2046,-104.8283,2164.3854,-514.4258
10-Jan-2020 19:04:36,-75.2046,-104.8283,2164.0451,-514.4199
10-Jan-2020 19:04:35,-75.2046,-104.8283,2163.6986,-514.4118
10-Jan-2020 19:04:34,-75.2046,-104.8283,2163.3517,-514.4023
10-Jan-2020 19:04:33,-75.2046,-104.8283,2163.0024,-514.3954
10-Jan-2020 19:04:32,-75.2046,-104.8283,2162.6551,-514.3889
10-Jan-2020 19:04:31,-75.2046,-104.8283,2162.3028,-514.3865
10-Jan-2020 19:04:30,-75.2046,-104.8283,2161.9519,-514.3821
10-Jan-2020 19:04:29,-75.2046,-104.8283,2161.5997,-514.3799
10-Jan-2020 19:04:28,-75.2046,-104.8283,2161.2498,-514.3774
10-Jan-2020 19:04:27,-75.2046,-104.8283,2160.8987,-514.3771
10-Jan-2020 19:04:26,-75.2046,-104.8283,2160.5502,-514.3774
10-Jan-2020 19:04:25,-75.2046,-104.8283,2160.2021,-514.3784
10-Jan-2020 19:04:24,-75.2046,-104.8283,2159.8597,-514.3799
10-Jan-2020 19:04:23,-75.2046,-104.8283,2159.5183,-514.3814
10-Jan-2020 19:04:22,-75.2046,-104.8283,2159.1800,-514.3816
10-Jan-2020 19:04:21,-75.2046,-104.8283,2158.8358,-514.3805
10-Jan-2020 19:04:20,-75.2046,-104.8283,2158.4921,-514.3784
10-Jan-2020 19:04:19,-75.2046,-104.8283,2158.1463,-514.3768
10-Jan-2020 19:04:18,-75.2046,-104.8283,2157.8032,-514.3760
10-Jan-2020 19:04:17,-75.2046,-104.8283,2157.4540,-514.3652
10-Jan-2020 19:04:16,-75.2046,-104.8283,2157.0997,-514.3449
10-Jan-2020 19:04:15,-75.2046,-104.8283,2156.7366,-514.3161
10-Jan-2020 19:04:14,-75.2046,-104.8283,2156.3708,-514.3029
10-Jan-2020 19:04:13,-75.2046,-104.8283,2155.9999,-514.3041
10-Jan-2020 19:04:12,-75.2046,-104.8283,2155.6325,-514.3175
10-Jan-2020 19:04:11,-75.2046,-104.8283,2155.2680,-514.3276
10-Jan-2020 19:04:10,-75.2046,-104.8283,2154.9069,-514.3328
10-Jan-2020 19:04:09,-75.2046,-104.8283,2154.5437,-514.3334
10-Jan-2020 19:04:08,-75.2047,-104.8283,2154.1717,-514.3313
10-Jan-2020 19:04:07,-75.2047,-104.8283,2153.7982,-514.3281
10-Jan-2020 19:04:06,-75.2047,-104.8283,2153.4205,-514.3255
10-Jan-2020 19:04:05,-75.2047,-104.8283,2153.0502,-514.3239
10-Jan-2020 19:04:04,-75.2047,-104.8283,2152.6955,-514.3235
10-Jan-2020 19:04:03,-75.2047,-104.8283,2152.3853,-514.3233
10-Jan-2020 19:03:59,-75.2047,-104.8283,2152.1373,-514.3182
10-Jan-2020 19:03:54,-75.2047,-104.8283,2151.9549,-514.3097
10-Jan-2020 19:03:46,-75.2047,-104.8283,2151.8110,-514.2974
10-Jan-2020 19:03:40,-75.2047,-104.8283,2151.6848,-514.2911
10-Jan-2020 19:03:37,-75.2047,-104.8283,2151.5419,-514.2883
10-Jan-2020 19:03:36,-75.2047,-104.8283,2151.3832,-514.2904
10-Jan-2020 19:03:35,-75.2047,-104.8283,2151.1972,-514.2917
10-Jan-2020 19:03:34,-75.2047,-104.8283,2151.0064,-514.2934
10-Jan-2020 19:03:33,-75.2047,-104.8283,2150.8140,-514.2945
10-Jan-2020 19:03:32,-75.2047,-104.8283,2150.6201,-514.2961
10-Jan-2020 19:03:31,-75.2047,-104.8283,2150.4362,-514.2971
10-Jan-2020 19:03:30,-75.2047,-104.8283,2150.2479,-514.2981
10-Jan-2020 19:03:29,-75.2047,-104.8283,2150.0817,-514.2985
10-Jan-2020 19:03:28,-75.2047,-104.8283,2149.9076,-514.2992
10-Jan-2020 19:03:27,-75.2047,-104.8283,2149.7492,-514.2997
10-Jan-2020 19:03:26,-75.2047,-104.8283,2149.5770,-514.3000
10-Jan-2020 19:03:25,-75.2047,-104.8283,2149.4036,-514.2998
10-Jan-2020 19:03:24,-75.2047,-104.8283,2149.2033,-514.2996
10-Jan-2020 19:03:23,-75.2047,-104.8283,2148.9789,-514.2989
10-Jan-2020 19:03:22,-75.2047,-104.8283,2148.7285,-514.2982
10-Jan-2020 19:03:13,-75.2047,-104.8283,2148.2677,-514.2916
10-Jan-2020 19:02:56,-75.2047,-104.8283,2147.6109,-514.2814
10-Jan-2020 19:02:32,-75.2047,-104.8283,2146.7588,-514.2674
10-Jan-2020 19:02:15,-75.2047,-104.8283,2146.1135,-514.2614
10-Jan-2020 19:02:07,-75.2047,-104.8283,2145.6709,-514.2568
10-Jan-2020 19:02:06,-75.2047,-104.8283,2145.4608,-514.2511
10-Jan-2020 19:02:05,-75.2047,-104.8283,2145.2810,-514.2384
10-Jan-2020 19:02:04,-75.2047,-104.8283,2145.1281,-514.2260
10-Jan-2020 19:02:03,-75.2047,-104.8283,2144.9195,-514.2192
10-Jan-2020 19:02:02,-75.2047,-104.8283,2144.6526,-514.2180
10-Jan-2020 19:02:01,-75.2047,-104.8283,2144.3561,-514.2194
10-Jan-2020 19:02:00,-75.2047,-104.8282,2144.1132,-514.2202
10-Jan-2020 19:01:59,-75.2047,-104.8282,2143.9233,-514.2190
10-Jan-2020 19:01:58,-75.2047,-104.8282,2143.6985,-514.2160
10-Jan-2020 19:01:57,-75.2047,-104.8282,2143.4075,-514.2162
10-Jan-2020 19:01:56,-75.2048,-104.8282,2143.0469,-514.2226
10-Jan-2020 19:01:55,-75.2048,-104.8282,2142.7052,-514.2355
10-Jan-2020 19:01:54,-75.2048,-104.8282,2142.3852,-514.2475
10-Jan-2020 19:01:53,-75.2048,-104.8282,2142.0911,-514.2575
10-Jan-2020 19:01:52,-75.2048,-104.8282,2141.7963,-514.2643
10-Jan-2020 19:01:51,-75.2048,-104.8282,2141.5002,-514.2689
10-Jan-2020 19:01:50,-75.2048,-104.8282,2141.2053,-514.2689
10-Jan-2020 19:01:49,-75.2048,-104.8282,2140.9129,-514.2654
10-Jan-2020 19:01:48,-75.2048,-104.8282,2140.6238,-514.2602
10-Jan-2020 19:01:47,-75.2048,-104.8282,2140.3381,-514.2568
10-Jan-2020 19:01:46,-75.2048,-104.8282,2140.0514,-514.2549
10-Jan-2020 19:01:45,-75.2048,-104.8281,2139.7627,-514.2545
10-Jan-2020 19:01:44,-75.2048,-104.8281,2139.4709,-514.2533
10-Jan-2020 19:01:43,-75.2048,-104.8281,2139.1782,-514.2525
10-Jan-2020 19:01:42,-75.2048,-104.8281,2138.8882,-514.2524
10-Jan-2020 19:01:41,-75.2048,-104.8281,2138.5958,-514.2538
10-Jan-2020 19:01:40,-75.2048,-104.8281,2138.3035,-514.2570
